都道府県,年,月,日,日較差_hPa,最高気圧_hPa,最低気圧_hPa,平均気圧_hPa,観測時間数
岩手県,2024,12,8,7.799999999999954,1015.0,1007.2,1010.1875,24
岩手県,2024,12,9,1.8999999999999773,1015.8,1013.9,1014.9208333333332,24
岩手県,2024,12,10,2.8999999999999773,1016.6,1013.7,1015.2791666666666,24
宮城県,2024,1,1,20.5,1026.0,1005.5,1019.3958333333334,24
宮城県,2024,1,2,11.000000000000114,1025.4,1014.4,1020.2708333333334,24
宮城県,2024,1,3,6.399999999999977,1015.8,1009.4,1013.55,24
宮城県,2024,1,4,12.399999999999975,1021.0,1008.6,1014.1541666666668,24
宮城県,2024,1,5,7.600000000000023,1021.6,1014.0,1017.7166666666666,24
宮城県,2024,1,6,5.5,1014.4,1008.9,1011.9874999999998,24
宮城県,2024,1,7,3.1000000000000227,1012.2,1009.1,1010.275,24
宮城県,2024,1,8,10.299999999999956,1021.0,1010.7,1016.7666666666664,24
宮城県,2024,1,9,9.799999999999956,1021.0,1011.2,1015.3291666666664,24
宮城県,2024,1,10,6.5,1018.3,1011.8,1014.1499999999996,24
宮城県,2024,2,1,11.0,1021.5,1010.5,1014.5125,24
宮城県,2024,2,2,2.6000000000000227,1024.2,1021.6,1023.0625,24
宮城県,2024,2,3,5.000000000000114,1027.4,1022.4,1025.5083333333332,24
宮城県,2024,2,4,3.099999999999909,1025.3,1022.2,1023.8583333333336,24
宮城県,2024,2,5,8.0,1025.2,1017.2,1021.5083333333332,24
宮城県,2024,2,6,3.1000000000000227,1019.9,1016.8,1018.3875,24
宮城県,2024,2,7,4.600000000000023,1018.1,1013.5,1016.25,24
宮城県,2024,2,8,3.0,1018.1,1015.1,1016.5,24
宮城県,2024,2,9,2.5,1020.3,1017.8,1019.0875,24
宮城県,2024,2,10,5.599999999999909,1019.3,1013.7,1016.4125,24
宮城県,2024,3,1,15.700000000000044,1015.5,999.8,1004.9250000000002,24
宮城県,2024,3,2,6.600000000000023,1013.4,1006.8,1010.6166666666668,24
宮城県,2024,3,3,5.7000000000000455,1015.2,1009.5,1012.8458333333334,24
宮城県,2024,3,4,6.2000000000000455,1021.5,1015.3,1018.2666666666664,24
宮城県,2024,3,5,5.7999999999999545,1024.0,1018.2,1021.4458333333332,24
宮城県,2024,3,6,9.299999999999956,1017.5,1008.2,1011.9875000000002,24
宮城県,2024,3,7,4.300000000000068,1017.2,1012.9,1015.3583333333336,24
宮城県,2024,3,8,8.199999999999932,1014.3,1006.1,1009.5166666666664,24
宮城県,2024,3,9,10.900000000000093,1017.2,1006.3,1009.6166666666668,24
宮城県,2024,3,10,8.399999999999977,1026.0,1017.6,1022.6083333333332,24
宮城県,2024,4,1,5.899999999999977,1011.9,1006.0,1008.7541666666666,24
宮城県,2024,4,2,6.7999999999999545,1018.5,1011.7,1015.675,24
宮城県,2024,4,3,11.699999999999932,1018.4,1006.7,1013.7333333333336,24
宮城県,2024,4,4,14.0,1017.9,1003.9,1008.9291666666668,24
宮城県,2024,4,5,3.800000000000068,1022.1,1018.3,1020.3916666666664,24
宮城県,2024,4,6,4.400000000000091,1023.7,1019.3,1021.6208333333334,24
宮城県,2024,4,7,3.0,1019.9,1016.9,1018.5208333333336,24
宮城県,2024,4,8,5.5,1020.9,1015.4,1018.7708333333336,24
宮城県,2024,4,9,17.799999999999955,1021.5,1003.7,1010.6666666666669,24
宮城県,2024,4,10,8.200000000000045,1029.7,1021.5,1026.6541666666667,24
宮城県,2024,5,1,10.799999999999956,1013.5,1002.7,1008.15,24
宮城県,2024,5,2,5.899999999999977,1019.5,1013.6,1017.6625,24
宮城県,2024,5,3,5.400000000000091,1019.7,1014.3,1017.3583333333336,24
宮城県,2024,5,4,3.200000000000045,1021.0,1017.8,1019.1833333333334,24
宮城県,2024,5,5,4.399999999999977,1021.8,1017.4,1019.7166666666668,24
宮城県,2024,5,6,5.7000000000000455,1017.0,1011.3,1013.7458333333332,24
宮城県,2024,5,7,5.899999999999977,1010.6,1004.7,1007.4375,24
宮城県,2024,5,8,9.800000000000068,1013.7,1003.9,1008.4249999999998,24
宮城県,2024,5,9,5.5,1017.6,1012.1,1014.3541666666666,24
宮城県,2024,5,10,4.2000000000000455,1021.6,1017.4,1019.3499999999998,24
宮城県,2024,6,1,4.699999999999932,1012.4,1007.7,1009.9625000000002,24
宮城県,2024,6,2,2.200000000000045,1011.6,1009.4,1010.3958333333336,24
宮城県,2024,6,3,3.7000000000000455,1011.6,1007.9,1009.5708333333332,24
宮城県,2024,6,4,5.0,1016.1,1011.1,1013.2875,24
宮城県,2024,6,5,4.399999999999977,1020.4,1016.0,1017.7208333333334,24
宮城県,2024,6,6,2.900000000000091,1021.2,1018.3,1019.9583333333331,24
宮城県,2024,6,7,2.6000000000000227,1019.7,1017.1,1018.5958333333332,24
宮城県,2024,6,8,2.700000000000045,1018.5,1015.8,1017.0874999999996,24
宮城県,2024,6,9,5.300000000000068,1016.2,1010.9,1013.5958333333334,24
宮城県,2024,6,10,3.3999999999999773,1011.1,1007.7,1009.35,24
宮城県,2024,7,1,9.200000000000044,1005.0,995.8,999.5375000000004,24
宮城県,2024,7,2,7.299999999999954,1012.3,1005.0,1008.8208333333332,24
宮城県,2024,7,3,6.600000000000023,1013.0,1006.4,1010.5708333333332,24
宮城県,2024,7,4,2.7999999999999545,1006.5,1003.7,1005.1791666666668,24
宮城県,2024,7,5,1.3999999999999773,1006.5,1005.1,1005.9333333333332,24
宮城県,2024,7,6,3.099999999999909,1007.8,1004.7,1006.625,24
宮城県,2024,7,7,3.5,1006.7,1003.2,1004.7583333333336,24
宮城県,2024,7,8,3.3999999999999773,1005.5,1002.1,1003.7000000000004,24
宮城県,2024,7,9,4.100000000000023,1004.6,1000.5,1002.9499999999998,24
宮城県,2024,7,10,7.599999999999909,1006.3,998.7,1003.9250000000002,24
宮城県,2024,8,1,1.6000000000000227,1007.9,1006.3,1007.1208333333336,24
宮城県,2024,8,2,2.3999999999999773,1008.5,1006.1,1007.2791666666668,24
宮城県,2024,8,3,1.8000000000000682,1009.6,1007.8,1008.5125000000002,24
宮城県,2024,8,4,1.8999999999999773,1009.3,1007.4,1008.5125,24
宮城県,2024,8,5,1.7999999999999543,1008.9,1007.1,1008.1583333333334,24
宮城県,2024,8,6,2.199999999999932,1008.9,1006.7,1007.8625000000002,24
宮城県,2024,8,7,3.3999999999999773,1007.3,1003.9,1005.5166666666664,24
宮城県,2024,8,8,1.6999999999999318,1004.8,1003.1,1004.0916666666668,24
宮城県,2024,8,9,2.0,1004.3,1002.3,1003.3666666666668,24
宮城県,2024,8,10,2.599999999999909,1003.8,1001.2,1002.3458333333332,24
宮城県,2024,9,1,2.700000000000045,1009.0,1006.3,1008.0166666666668,24
宮城県,2024,9,2,5.5,1011.3,1005.8,1008.0708333333332,24
宮城県,2024,9,3,4.5,1014.1,1009.6,1012.2958333333332,24
宮城県,2024,9,4,2.900000000000091,1013.7,1010.8,1012.4291666666668,24
宮城県,2024,9,5,3.6000000000000227,1011.4,1007.8,1009.5333333333334,24
宮城県,2024,9,6,6.2000000000000455,1013.7,1007.5,1010.4249999999998,24
宮城県,2024,9,7,2.199999999999932,1014.9,1012.7,1013.8291666666668,24
宮城県,2024,9,8,2.3999999999999773,1015.6,1013.2,1014.6208333333332,24
宮城県,2024,9,9,4.100000000000023,1019.4,1015.3,1017.225,24
宮城県,2024,9,10,2.699999999999932,1019.3,1016.6,1018.0583333333334,24
宮城県,2024,10,1,9.600000000000025,1014.6,1005.0,1009.8250000000002,24
宮城県,2024,10,2,11.899999999999975,1017.6,1005.7,1011.075,24
宮城県,2024,10,3,5.600000000000023,1023.6,1018.0,1021.4625,24
宮城県,2024,10,4,3.1000000000000227,1019.9,1016.8,1018.7166666666668,24
宮城県,2024,10,5,3.099999999999909,1023.3,1020.2,1022.2166666666666,24
宮城県,2024,10,6,6.2999999999999545,1023.9,1017.6,1021.4416666666668,24
宮城県,2024,10,7,7.100000000000023,1017.0,1009.9,1012.7208333333334,24
宮城県,2024,10,8,3.899999999999977,1015.4,1011.5,1013.6666666666669,24
宮城県,2024,10,9,2.800000000000068,1015.7,1012.9,1014.6208333333328,24
宮城県,2024,10,10,2.3999999999999773,1016.8,1014.4,1015.3875000000002,24
宮城県,2024,11,1,7.0,1025.8,1018.8,1022.75,24
宮城県,2024,11,2,6.7999999999999545,1018.5,1011.7,1014.6916666666668,24
宮城県,2024,11,3,8.400000000000091,1023.7,1015.3,1019.7416666666668,24
宮城県,2024,11,4,9.299999999999956,1023.0,1013.7,1017.9166666666669,24
宮城県,2024,11,5,5.300000000000068,1020.1,1014.8,1018.2708333333331,24
宮城県,2024,11,6,2.5,1018.4,1015.9,1017.2583333333332,24
宮城県,2024,11,7,9.799999999999956,1027.8,1018.0,1023.0583333333332,24
宮城県,2024,11,8,2.7999999999999545,1031.0,1028.2,1029.2125,24
宮城県,2024,11,9,2.200000000000045,1029.9,1027.7,1028.7791666666665,24
宮城県,2024,11,10,9.200000000000044,1029.2,1020.0,1025.2624999999998,24
宮城県,2024,12,1,10.600000000000025,1018.0,1007.4,1013.4250000000004,24
宮城県,2024,12,2,3.300000000000068,1019.7,1016.4,1018.0666666666668,24
宮城県,2024,12,3,3.7999999999999545,1015.9,1012.1,1014.0583333333332,24
宮城県,2024,12,4,3.1000000000000227,1012.7,1009.6,1011.525,24
宮城県,2024,12,5,4.2000000000000455,1010.5,1006.3,1008.2624999999998,24
宮城県,2024,12,6,5.7999999999999545,1010.5,1004.7,1007.8291666666668,24
宮城県,2024,12,7,4.899999999999977,1015.6,1010.7,1013.3250000000002,24
宮城県,2024,12,8,7.2000000000000455,1015.1,1007.9,1010.6583333333332,24
宮城県,2024,12,9,1.7999999999999543,1016.5,1014.7,1015.5541666666668,24
宮城県,2024,12,10,2.7999999999999545,1017.0,1014.2,1015.6291666666668,24
秋田県,2024,1,1,15.799999999999956,1026.1,1010.3,1021.5416666666664,24
秋田県,2024,1,2,9.999999999999886,1024.6,1014.6,1019.4791666666664,24
秋田県,2024,1,3,5.0,1016.3,1011.3,1014.45,24
秋田県,2024,1,4,10.299999999999956,1021.0,1010.7,1015.8958333333336,24
秋田県,2024,1,5,8.100000000000023,1020.9,1012.8,1016.35,24
秋田県,2024,1,6,3.7999999999999545,1015.0,1011.2,1013.5125000000004,24
秋田県,2024,1,7,2.700000000000045,1012.2,1009.5,1011.2333333333336,24
秋田県,2024,1,8,9.899999999999975,1021.4,1011.5,1017.5416666666666,24
秋田県,2024,1,9,8.899999999999977,1020.0,1011.1,1014.9375,24
秋田県,2024,1,10,6.7000000000000455,1019.2,1012.5,1015.8333333333331,24
秋田県,2024,2,1,9.499999999999886,1024.6,1015.1,1019.875,24
秋田県,2024,2,2,1.7000000000000457,1025.7,1024.0,1024.7958333333331,24
秋田県,2024,2,3,3.599999999999909,1029.1,1025.5,1027.6708333333331,24
秋田県,2024,2,4,2.200000000000045,1026.3,1024.1,1025.070833333333,24
秋田県,2024,2,5,7.300000000000068,1025.9,1018.6,1022.1958333333332,24
秋田県,2024,2,6,2.2999999999999545,1020.4,1018.1,1019.1041666666669,24
秋田県,2024,2,7,4.199999999999932,1018.8,1014.6,1016.5916666666668,24
秋田県,2024,2,8,2.599999999999909,1018.8,1016.2,1017.0583333333332,24
秋田県,2024,2,9,2.700000000000045,1021.6,1018.9,1020.1291666666668,24
秋田県,2024,2,10,7.899999999999977,1019.8,1011.9,1015.7291666666669,24
秋田県,2024,3,1,11.199999999999932,1014.3,1003.1,1006.7000000000002,24
秋田県,2024,3,2,5.100000000000023,1013.9,1008.8,1011.1708333333332,24
秋田県,2024,3,3,6.600000000000023,1015.5,1008.9,1012.65,24
秋田県,2024,3,4,7.100000000000023,1022.5,1015.4,1018.3833333333332,24
秋田県,2024,3,5,5.699999999999932,1023.8,1018.1,1021.6708333333332,24
秋田県,2024,3,6,7.0,1017.3,1010.3,1013.6208333333334,24
秋田県,2024,3,7,2.700000000000045,1018.0,1015.3,1016.5291666666666,24
秋田県,2024,3,8,8.700000000000045,1015.5,1006.8,1009.8583333333336,24
秋田県,2024,3,9,13.0,1018.6,1005.6,1010.4708333333332,24
秋田県,2024,3,10,7.5,1026.2,1018.7,1023.3458333333334,24
秋田県,2024,4,1,4.699999999999932,1013.3,1008.6,1010.1958333333336,24
秋田県,2024,4,2,5.2999999999999545,1019.0,1013.7,1017.5583333333334,24
秋田県,2024,4,3,12.299999999999956,1018.4,1006.1,1012.925,24
秋田県,2024,4,4,13.799999999999956,1018.8,1005.0,1011.0375,24
秋田県,2024,4,5,3.200000000000045,1022.2,1019.0,1021.1375000000002,24
秋田県,2024,4,6,4.5,1022.8,1018.3,1020.5708333333336,24
秋田県,2024,4,7,2.300000000000068,1019.6,1017.3,1018.4958333333328,24
秋田県,2024,4,8,5.399999999999977,1019.9,1014.5,1017.3833333333332,24
秋田県,2024,4,9,13.0,1022.9,1009.9,1014.3375,24
秋田県,2024,4,10,6.099999999999909,1029.6,1023.5,1027.9875,24
秋田県,2024,5,1,8.0,1014.5,1006.5,1010.1,24
秋田県,2024,5,2,3.5,1018.3,1014.8,1017.3958333333336,24
秋田県,2024,5,3,3.1000000000000227,1020.7,1017.6,1019.1374999999998,24
秋田県,2024,5,4,1.5,1021.0,1019.5,1020.4916666666668,24
秋田県,2024,5,5,4.800000000000068,1021.7,1016.9,1019.5958333333334,24
秋田県,2024,5,6,5.7999999999999545,1016.4,1010.6,1013.0708333333332,24
秋田県,2024,5,7,4.399999999999977,1010.3,1005.9,1007.5041666666668,24
秋田県,2024,5,8,7.100000000000023,1015.1,1008.0,1011.6208333333332,24
秋田県,2024,5,9,3.5,1018.3,1014.8,1016.0666666666664,24
秋田県,2024,5,10,3.0,1021.1,1018.1,1019.9958333333336,24
秋田県,2024,6,1,3.200000000000045,1010.5,1007.3,1009.35,24
秋田県,2024,6,2,1.7000000000000457,1009.7,1008.0,1008.9624999999996,24
秋田県,2024,6,3,3.200000000000045,1011.7,1008.5,1009.6791666666668,24
秋田県,2024,6,4,4.2000000000000455,1015.7,1011.5,1013.1826086956522,23
秋田県,2024,6,5,5.399999999999977,1021.1,1015.7,1018.7041666666668,24
秋田県,2024,6,6,3.0,1022.1,1019.1,1020.5083333333332,24
秋田県,2024,6,7,3.699999999999932,1019.3,1015.6,1017.3708333333334,24
秋田県,2024,6,8,4.099999999999909,1016.8,1012.7,1014.8958333333336,24
秋田県,2024,6,9,4.300000000000068,1013.6,1009.3,1011.6833333333334,24
秋田県,2024,6,10,2.200000000000045,1010.1,1007.9,1008.9375,24
秋田県,2024,7,1,12.5,1007.1,994.6,1000.5166666666664,24
秋田県,2024,7,2,5.900000000000091,1013.2,1007.3,1010.3625,24
秋田県,2024,7,3,7.799999999999954,1013.9,1006.1,1010.6749999999998,24
秋田県,2024,7,4,1.3999999999999773,1007.0,1005.6,1006.2958333333332,24
秋田県,2024,7,5,3.2999999999999545,1006.9,1003.6,1005.4625,24
秋田県,2024,7,6,3.0,1007.7,1004.7,1006.9041666666668,24
秋田県,2024,7,7,2.800000000000068,1006.2,1003.4,1004.3625000000002,24
秋田県,2024,7,8,2.5,1005.2,1002.7,1003.9041666666664,24
秋田県,2024,7,9,5.7000000000000455,1005.7,1000.0,1003.1291666666664,24
秋田県,2024,7,10,7.799999999999954,1006.4,998.6,1003.7291666666664,24
秋田県,2024,8,1,1.8999999999999773,1008.5,1006.6,1007.325,24
秋田県,2024,8,2,1.3000000000000682,1007.2,1005.9,1006.6500000000002,24
秋田県,2024,8,3,1.6000000000000227,1008.7,1007.1,1007.9375,24
秋田県,2024,8,4,1.5,1008.8,1007.3,1008.2791666666668,24
秋田県,2024,8,5,1.8999999999999773,1009.3,1007.4,1008.3916666666664,24
秋田県,2024,8,6,2.300000000000068,1009.1,1006.8,1007.9416666666668,24
秋田県,2024,8,7,3.0,1007.3,1004.3,1005.6958333333332,24
秋田県,2024,8,8,1.1000000000000227,1005.4,1004.3,1004.8166666666666,24
秋田県,2024,8,9,1.6000000000000227,1005.0,1003.4,1004.2041666666664,24
秋田県,2024,8,10,3.0,1004.4,1001.4,1003.0416666666669,24
秋田県,2024,9,1,2.6000000000000227,1009.2,1006.6,1007.7624999999998,24
秋田県,2024,9,2,5.100000000000023,1012.2,1007.1,1009.2916666666666,24
秋田県,2024,9,3,2.599999999999909,1013.3,1010.7,1011.8958333333331,24
秋田県,2024,9,4,3.5,1013.0,1009.5,1011.2083333333331,24
秋田県,2024,9,5,2.8999999999999773,1009.9,1007.0,1008.2166666666668,24
秋田県,2024,9,6,7.100000000000023,1014.0,1006.9,1010.7916666666669,24
秋田県,2024,9,7,2.1000000000000227,1015.1,1013.0,1014.2041666666664,24
秋田県,2024,9,8,2.1000000000000227,1016.0,1013.9,1014.9791666666669,24
秋田県,2024,9,9,2.0,1017.7,1015.7,1016.5833333333336,24
秋田県,2024,9,10,1.6000000000000227,1017.0,1015.4,1016.3375,24
秋田県,2024,10,1,6.0,1013.4,1007.4,1010.0000000000005,24
秋田県,2024,10,2,13.700000000000044,1020.7,1007.0,1012.4916666666668,24
秋田県,2024,10,3,6.199999999999932,1023.4,1017.2,1020.9416666666666,24
秋田県,2024,10,4,6.300000000000068,1021.2,1014.9,1017.4375,24
秋田県,2024,10,5,2.2999999999999545,1023.8,1021.5,1022.5666666666666,24
秋田県,2024,10,6,6.600000000000023,1023.0,1016.4,1020.25,24
秋田県,2024,10,7,3.400000000000091,1016.2,1012.8,1014.0166666666664,24
秋田県,2024,10,8,2.699999999999932,1015.8,1013.1,1014.3541666666664,24
秋田県,2024,10,9,2.3999999999999773,1016.0,1013.6,1015.0,24
秋田県,2024,10,10,2.7999999999999545,1016.9,1014.1,1015.2958333333332,24
秋田県,2024,11,1,6.399999999999977,1025.8,1019.4,1022.6708333333336,24
秋田県,2024,11,2,6.5,1019.0,1012.5,1015.5333333333332,24
秋田県,2024,11,3,6.7000000000000455,1023.7,1017.0,1021.1625,24
秋田県,2024,11,4,8.699999999999932,1021.9,1013.2,1017.1291666666668,24
秋田県,2024,11,5,4.7000000000000455,1021.6,1016.9,1019.8583333333332,24
秋田県,2024,11,6,2.1000000000000227,1018.4,1016.3,1017.6000000000004,24
秋田県,2024,11,7,11.200000000000044,1029.2,1018.0,1024.4708333333333,24
秋田県,2024,11,8,2.599999999999909,1031.0,1028.4,1029.4999999999998,24
秋田県,2024,11,9,1.7000000000000457,1029.5,1027.8,1028.7416666666666,24
秋田県,2024,11,10,9.0,1028.8,1019.8,1024.5541666666666,24
秋田県,2024,12,1,10.600000000000025,1018.5,1007.9,1014.1,24
秋田県,2024,12,2,5.5,1019.6,1014.1,1017.2875,24
秋田県,2024,12,3,3.3999999999999773,1016.1,1012.7,1014.6000000000004,24
秋田県,2024,12,4,4.600000000000023,1014.4,1009.8,1012.6166666666668,24
秋田県,2024,12,5,3.7000000000000455,1010.7,1007.0,1008.275,24
秋田県,2024,12,6,9.100000000000025,1010.7,1001.6,1007.2125000000002,24
秋田県,2024,12,7,4.0,1014.4,1010.4,1012.4291666666668,24
秋田県,2024,12,8,7.399999999999977,1015.4,1008.0,1010.8666666666664,24
秋田県,2024,12,9,1.1999999999999318,1016.3,1015.1,1015.6833333333332,24
秋田県,2024,12,10,3.199999999999932,1017.3,1014.1,1015.8374999999996,24
山形県,2024,1,1,18.299999999999955,1026.8,1008.5,1021.0375,24
山形県,2024,1,2,10.799999999999956,1026.0,1015.2,1021.0583333333332,24
山形県,2024,1,3,7.399999999999977,1017.0,1009.6,1014.0083333333332,24
山形県,2024,1,4,12.899999999999975,1021.9,1009.0,1015.4416666666666,24
山形県,2024,1,5,7.300000000000068,1022.1,1014.8,1018.3125,24
山形県,2024,1,6,4.7999999999999545,1015.5,1010.7,1013.0041666666666,24
山形県,2024,1,7,3.6000000000000227,1013.4,1009.8,1011.5125,24
山形県,2024,1,8,9.399999999999975,1021.9,1012.5,1018.3541666666669,24
山形県,2024,1,9,8.799999999999955,1021.5,1012.7,1016.2,24
山形県,2024,1,10,6.100000000000023,1019.4,1013.3,1015.8875000000004,24
山形県,2024,2,1,10.299999999999956,1023.9,1013.6,1018.1124999999998,24
山形県,2024,2,2,3.5,1026.7,1023.2,1024.8958333333333,24
山形県,2024,2,3,2.6000000000001364,1028.4,1025.8,1027.1041666666667,24
山形県,2024,2,4,2.9999999999998863,1026.6,1023.6,1025.4083333333333,24
山形県,2024,2,5,7.800000000000068,1025.7,1017.9,1021.625,24
山形県,2024,2,6,2.699999999999932,1020.3,1017.6,1018.9791666666664,24
山形県,2024,2,7,5.100000000000023,1019.2,1014.1,1016.975,24
山形県,2024,2,8,3.5,1019.4,1015.9,1017.4166666666666,24
山形県,2024,2,9,2.0,1020.8,1018.8,1019.9166666666664,24
山形県,2024,2,10,6.300000000000068,1020.1,1013.8,1017.0166666666668,24
山形県,2024,3,1,12.5,1015.1,1002.6,1006.5208333333336,24
山形県,2024,3,2,5.900000000000091,1014.7,1008.8,1012.1500000000004,24
山形県,2024,3,3,5.2000000000000455,1016.0,1010.8,1013.7208333333332,24
山形県,2024,3,4,7.600000000000023,1023.4,1015.8,1019.4375,24
山形県,2024,3,5,6.599999999999909,1024.6,1018.0,1021.875,24
山形県,2024,3,6,7.100000000000023,1017.0,1009.9,1013.1083333333336,24
山形県,2024,3,7,3.800000000000068,1018.2,1014.4,1016.2625,24
山形県,2024,3,8,8.600000000000023,1015.0,1006.4,1009.8,24
山形県,2024,3,9,13.699999999999932,1018.8,1005.1,1010.775,24
山形県,2024,3,10,7.600000000000023,1027.2,1019.6,1023.8875000000002,24
山形県,2024,4,1,7.300000000000068,1014.2,1006.9,1010.0125000000002,24
山形県,2024,4,2,5.0,1019.3,1014.3,1017.3375,24
山形県,2024,4,3,12.399999999999975,1019.3,1006.9,1013.5500000000002,24
山形県,2024,4,4,14.0,1019.1,1005.1,1010.5416666666666,24
山形県,2024,4,5,4.699999999999932,1022.8,1018.1,1020.4958333333336,24
山形県,2024,4,6,6.100000000000023,1023.7,1017.6,1020.5541666666664,24
山形県,2024,4,7,5.0,1020.2,1015.2,1018.1333333333332,24
山形県,2024,4,8,6.300000000000068,1021.2,1014.9,1017.6666666666669,24
山形県,2024,4,9,16.399999999999977,1023.1,1006.7,1013.125,24
山形県,2024,4,10,6.599999999999909,1030.1,1023.5,1027.5375,24
山形県,2024,5,1,8.900000000000091,1013.7,1004.8,1008.9250000000002,24
山形県,2024,5,2,4.699999999999932,1018.8,1014.1,1017.0041666666666,24
山形県,2024,5,3,6.300000000000068,1021.2,1014.9,1018.4,24
山形県,2024,5,4,5.2000000000000455,1022.1,1016.9,1019.9708333333332,24
山形県,2024,5,5,7.699999999999932,1022.9,1015.2,1019.2999999999998,24
山形県,2024,5,6,7.100000000000023,1017.0,1009.9,1013.1833333333328,24
山形県,2024,5,7,5.2000000000000455,1010.6,1005.4,1007.6541666666668,24
山形県,2024,5,8,9.399999999999975,1015.0,1005.6,1010.3416666666668,24
山形県,2024,5,9,6.7000000000000455,1020.0,1013.3,1015.75,24
山形県,2024,5,10,3.5,1022.0,1018.5,1020.1416666666668,24
山形県,2024,6,1,3.699999999999932,1010.8,1007.1,1008.9083333333332,24
山形県,2024,6,2,2.5,1010.8,1008.3,1009.6541666666668,24
山形県,2024,6,3,4.899999999999977,1011.8,1006.9,1009.325,24
山形県,2024,6,4,4.600000000000023,1016.1,1011.5,1013.0916666666668,24
